0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,label
19.5,43.33,34.033874999999995,0.0,12.47,4.5689166666666665,7.0,22.67,15.326875,0.0,8.34,3.011166666666667,22.75,0.0,16.329833333333333,0.0,10.0,3.223208333333333,r
23.5,29.75,27.356958333333335,0.0,1.79,0.3115,0.0,13.25,7.181666666666667,0.0,3.57,0.8882916666666667,21.0,0.0,10.191624999999998,0.0,4.5,0.6676249999999999,r
48.0,48.25,48.001041666666666,0.0,0.43,0.0017916666666666667,1.0,13.0,6.017083333333333,0.0,2.86,0.4454166666666666,12.0,0.0,5.15,0.0,2.5,0.6705833333333333,r
39.33,40.67,39.58358333333333,0.0,0.94,0.50925,0.0,10.5,6.828708333333333,0.0,4.0,0.729125,16.25,0.0,11.82675,0.0,2.12,0.6056666666666666,r
39.0,40.0,39.52795833333333,0.0,1.0,0.47412499999999996,0.0,12.0,6.625916666666667,0.0,3.27,0.42645833333333333,14.0,0.0,11.298708333333336,0.0,1.87,0.5244583333333334,r
25.33,45.0,37.165648535564856,0.0,10.84,2.6726359832635986,8.25,27.25,17.03560669456067,0.0,8.96,3.0662343096234306,23.33,0.0,16.85694560669456,0.0,9.5,3.2418410041841,r
27.33,44.75,36.900753138075316,0.0,10.5,2.6798326359832636,7.0,27.0,16.72154811715481,0.0,9.01,3.0155648535564854,22.33,0.0,16.936066945606694,0.0,8.44,2.575481171548117,r
29.0,44.67,37.423849372384936,0.0,8.58,2.337991631799163,6.75,23.0,15.933389121338912,0.0,7.83,2.8280753138075316,24.5,0.0,19.630920502092053,0.0,9.34,2.842468619246862,r
23.33,43.5,36.127907949790796,0.0,9.63,2.78652719665272,7.0,28.5,18.31259414225941,0.0,8.55,3.2192050209205014,26.67,0.0,18.682719665271968,0.0,11.15,3.5121757322175737,r
18.33,45.0,33.90625,0.0,12.44,4.345583333333334,8.33,21.75,15.165416666666665,0.0,7.85,3.237833333333333,22.5,0.0,15.889874999999998,0.43,7.89,3.240666666666667,r
21.5,45.67,34.74433333333333,0.0,12.21,4.202958333333333,9.0,22.25,15.622291666666666,0.0,8.32,3.1875833333333334,23.0,0.0,15.800875,0.0,9.19,3.3464583333333335,r
20.25,46.0,35.06510460251046,0.0,12.28,4.180460251046025,7.67,22.5,15.039539748953974,0.0,8.22,3.0446443514644352,21.33,0.0,15.194225941422594,0.0,8.64,3.446569037656904,r
19.75,45.5,34.62489539748953,0.0,12.5,4.1462343096234315,7.0,22.25,15.244518828451884,0.0,7.46,3.161255230125523,23.25,0.0,15.51,0.0,9.67,3.321129707112971,r
48.0,48.25,48.00732217573222,0.0,0.43,0.012594142259414225,0.0,9.75,3.7737238493723853,0.0,2.12,0.34887029288702925,12.0,0.0,10.1336820083682,0.0,1.3,0.6114644351464434,r
24.0,30.0,28.07192468619247,0.0,1.48,0.4176150627615063,0.0,13.0,4.957698744769874,0.0,5.02,0.8523849372384937,17.0,0.0,6.47397489539749,0.0,3.3,0.8044351464435147,r
39.0,40.0,39.33895397489539,0.0,0.5,0.36953974895397484,0.0,12.2,5.059414225941423,0.0,1.63,0.3679079497907949,18.0,0.0,10.489916317991632,0.0,4.06,0.6436401673640166,r
0.0,40.5,39.42778242677825,0.0,1.0,0.4837656903765689,0.0,13.25,6.261087866108787,0.0,4.03,0.9206276150627616,15.0,0.0,11.692092050209205,0.0,3.19,0.640878661087866,r
26.75,44.5,36.84433333333333,0.0,11.68,2.831375,8.25,25.33,16.297000000000004,0.0,8.6,3.014708333333333,23.0,0.0,16.219708333333333,0.0,8.81,2.9749583333333334,r
27.8,44.67,37.06366666666666,0.0,10.5,2.7943333333333333,3.0,24.5,16.279875,0.0,10.57,3.1979583333333332,22.0,0.0,16.099833333333333,0.0,8.32,2.9153333333333338,r
42.5,46.0,44.858,0.0,0.83,0.10933333333333332,4.0,26.25,19.075458333333337,0.0,5.17,0.5725416666666666,30.75,0.0,18.823416666666663,0.0,3.39,0.6777916666666666,r
25.67,45.75,39.987875,0.0,12.19,0.4105,1.0,24.0,13.743083333333335,0.0,5.12,0.877,27.0,0.0,16.34629166666667,0.0,6.26,0.8615833333333334,r
27.0,36.0,33.15242677824268,0.0,1.87,0.4399581589958159,0.0,24.33,12.890753138075313,0.0,4.92,0.8233054393305439,24.0,0.0,18.45112970711297,0.0,6.02,0.7893305439330545,g
0.0,42.75,25.84029288702929,0.0,7.76,0.6710041841004184,11.25,35.0,22.25121338912134,0.0,4.76,0.9861087866108786,33.0,0.0,16.702928870292887,0.0,6.76,1.4794142259414225,g
33.0,46.0,41.086317991631795,0.0,2.86,0.7143096234309625,8.5,29.25,21.216485355648533,0.0,5.15,1.1730543933054394,38.5,0.0,30.948828451882846,0.0,2.18,0.5834309623430962,g
39.25,43.67,41.732426778242676,0.0,1.12,0.44878661087866106,12.5,24.0,18.93661087866109,0.0,2.35,0.5692468619246862,36.0,0.0,29.627322175732218,0.0,1.5,0.34698744769874473,g
37.75,48.0,47.39987447698745,0.0,3.35,0.20832635983263598,0.0,20.0,12.379623430962344,0.0,5.12,0.6468200836820084,17.75,0.0,12.52430962343096,0.0,6.0,0.9146443514644351,r
37.5,47.75,44.644518828451886,0.0,2.18,0.3264016736401673,5.0,21.33,18.00175732217573,0.0,4.44,0.5143933054393305,19.67,0.0,12.913933054393306,0.0,4.32,0.8896652719665272,r
25.5,39.0,33.08259414225941,0.0,1.64,0.4356485355648535,4.75,22.5,16.09560669456067,0.0,4.97,0.6026359832635984,22.0,0.0,17.983305439330543,0.0,3.54,0.8425523012552302,r
43.0,45.67,44.64845188284519,0.0,1.12,0.19933054393305435,3.67,27.25,18.14129707112971,0.0,4.09,0.6769874476987449,27.33,0.0,19.7023849372385,0.0,4.3,0.8521338912133892,r
26.5,31.33,29.084083333333332,0.0,1.25,0.23120833333333332,7.5,24.0,19.426583333333333,0.0,5.76,0.5778333333333333,24.0,0.0,18.523375,0.0,4.03,0.7668333333333333,g
21.0,50.0,32.056041666666665,0.0,9.9,0.5920416666666667,2.75,28.25,14.981625000000001,0.0,7.4,0.9142916666666667,33.75,0.0,22.208833333333338,0.0,13.61,1.526625,g
33.0,45.75,41.612875,0.0,2.83,0.6230833333333333,3.0,28.25,19.056458333333335,0.0,6.42,1.1150833333333334,37.5,0.0,30.085291666666667,0.0,1.79,0.42104166666666665,g
33.75,47.75,43.24729166666666,0.0,3.0,0.6787916666666667,11.0,30.0,23.1225,0.0,4.77,0.80825,38.67,0.0,36.02525000000001,0.0,1.53,0.640625,g
34.5,46.33,44.298375,0.0,2.12,0.25229166666666664,7.0,21.0,17.92345833333333,0.0,4.32,0.5971666666666666,18.5,0.0,13.507958333333333,0.0,4.32,0.9564583333333334,r
35.5,47.0,45.059999999999995,0.0,4.5,0.41724999999999995,3.0,21.0,17.656166666666664,0.0,3.5,0.5494583333333334,21.0,0.0,14.274249999999999,0.0,3.0,0.8492500000000001,r
